Country,Year,Status,Life_Expectancy,Adult_Mortality,Infant_Deaths,Alcohol,Percentage_Exp,HepatitisB,BMI,Under_Five_Deaths,Polio,Tot_Exp,Diphtheria,HIV/AIDS,GDP,Population,thinness_1to19_years,thinness_5to9_years,Income_Comp_Of_Resources,Schooling,winsorized_Life_Expectancy,winsorized_Adult_Mortality,winsorized_Infant_Deaths,winsorized_Alcohol,winsorized_Percentage_Exp,winsorized_HepatitisB,winsorized_Under_Five_Deaths,winsorized_Polio,winsorized_Tot_Exp,winsorized_Diphtheria,winsorized_HIV,winsorized_GDP,winsorized_Population,winsorized_thinness_1to19_years,winsorized_thinness_5to9_years,winsorized_Income_Comp_Of_Resources,winsorized_Schooling,Economic_health_index,Health_expenditure_ratio,Mortality_rate_ratio
Tunisia,2002,Developing,73.5,19.0,4,1.17,262.818,93.0,49.7,5,96.0,5.32,96.0,0.1,2346.594,9864326.0,6.5,6.4,0.662,13.3,73.5,19.0,4,1.17,262.818,93.0,5,96.0,5.32,96.0,0.1,2346.594,9864326.0,6.5,6.4,0.662,13.3,8.805,0.002,3.8
Tunisia,2001,Developing,73.2,11.0,4,1.19,257.288,94.0,48.9,5,98.0,5.29,98.0,0.1,2254.933,978571.0,6.5,6.4,0.654,13.1,73.2,11.0,4,1.19,257.288,94.0,5,98.0,5.29,98.0,0.1,2254.933,978571.0,6.5,6.4,0.654,13.1,8.567,0.002,2.2
Tunisia,2000,Developing,72.9,112.0,4,1.21,264.784,94.0,48.1,5,97.0,5.4,97.0,0.1,2213.915,9699197.0,6.6,6.5,0.646,12.8,72.9,112.0,4,1.21,264.784,94.0,5,97.0,5.4,97.0,0.1,2213.915,9699197.0,6.6,6.5,0.646,12.8,8.269,0.002,22.4
Turkey,2014,Developing,75.5,17.0,16,1.45,181.908,96.0,65.3,19,96.0,5.41,96.0,0.1,12127.225,773628.0,4.9,4.7,0.759,14.5,75.5,17.0,16,1.45,181.908,96.0,19,96.0,5.41,96.0,0.1,8787.614,773628.0,4.9,4.7,0.759,14.5,11.006,0.0,0.895
Turkey,2013,Developing,75.2,19.0,17,1.41,188.144,97.0,64.5,20,98.0,5.38,98.0,0.1,12542.936,75787333.0,4.9,4.7,0.754,14.4,75.2,19.0,17,1.41,188.144,97.0,20,98.0,5.38,98.0,0.1,8787.614,17153357.0,4.9,4.7,0.754,14.4,10.858,0.0,0.95
Turkey,2012,Developing,74.8,112.0,19,1.54,20.751,97.0,63.7,22,97.0,5.24,97.0,0.1,1172.384,74569867.0,4.9,4.7,0.75,14.3,74.8,112.0,19,1.54,20.751,97.0,22,97.0,5.24,97.0,0.1,1172.384,17153357.0,4.9,4.7,0.75,14.3,10.725,0.004,5.091
Turkey,2011,Developing,74.5,114.0,20,1.53,1275.878,96.0,62.8,23,97.0,5.29,97.0,0.1,11341.134,7349455.0,4.9,4.7,0.737,13.8,74.5,114.0,20,1.53,1109.855,96.0,23,97.0,5.29,97.0,0.1,8787.614,7349455.0,4.9,4.7,0.737,13.8,10.171,0.0,4.957
Turkey,2010,Developing,74.2,116.0,21,1.49,32.782,96.0,61.9,25,97.0,5.61,97.0,0.1,1672.569,72326914.0,4.9,4.7,0.715,13.0,74.2,116.0,21,1.49,32.782,96.0,25,97.0,5.61,97.0,0.1,1672.569,17153357.0,4.9,4.7,0.715,13.0,9.295,0.003,4.64
Turkey,2009,Developing,73.9,118.0,23,1.4,106.948,94.0,61.1,27,96.0,6.8,96.0,0.1,936.5,71339185.0,4.9,4.8,0.709,12.5,73.9,118.0,23,1.4,106.948,94.0,27,96.0,6.8,96.0,0.1,936.5,17153357.0,4.9,4.8,0.709,12.5,8.862,0.007,4.37
Turkey,2008,Developing,73.5,121.0,25,1.39,22.673,92.0,6.2,29,96.0,6.7,96.0,0.1,185.69,74432.0,5.0,4.8,0.705,12.5,73.5,121.0,25,1.39,22.673,92.0,29,96.0,6.7,96.0,0.1,185.69,74432.0,5.0,4.8,0.705,12.5,8.812,0.036,4.172
Turkey,2007,Developing,73.2,124.0,26,1.26,115.58,96.0,59.3,31,96.0,6.4,96.0,0.1,979.492,69597281.0,5.0,4.8,0.697,12.3,73.2,124.0,26,1.26,115.58,96.0,31,96.0,6.4,96.0,0.1,979.492,17153357.0,5.0,4.8,0.697,12.3,8.573,0.007,4.0
Turkey,2006,Developing,72.8,126.0,28,1.29,103.524,82.0,58.5,34,9.0,5.81,9.0,0.1,834.869,6876345.0,5.0,4.8,0.687,11.9,72.8,126.0,28,1.29,103.524,82.0,34,45.0,5.81,45.0,0.1,834.869,6876345.0,5.0,4.8,0.687,11.9,8.175,0.007,3.706
Turkey,2005,Developing,72.4,129.0,30,1.29,832.955,85.0,57.6,36,9.0,5.45,9.0,0.1,7384.355,679346.0,5.0,4.9,0.681,11.9,72.4,129.0,30,1.29,832.955,85.0,36,45.0,5.45,45.0,0.1,7384.355,679346.0,5.0,4.9,0.681,11.9,8.104,0.001,3.583
Turkey,2004,Developing,72.0,132.0,33,1.35,1.133,77.0,56.8,39,85.0,5.37,85.0,0.1,64.73,677855.0,5.1,4.9,0.675,12.0,72.0,132.0,33,1.35,1.133,77.0,39,85.0,5.37,85.0,0.1,64.73,677855.0,5.1,4.9,0.675,12.0,8.1,0.083,3.385
Turkey,2003,Developing,71.6,135.0,35,1.42,459.111,68.0,55.9,43,69.0,5.34,68.0,0.1,4718.513,668583.0,5.1,5.0,0.668,11.9,71.6,135.0,35,1.42,459.111,68.0,43,69.0,5.34,68.0,0.1,4718.513,668583.0,5.1,5.0,0.668,11.9,7.949,0.001,3.14
Turkey,2002,Developing,71.2,138.0,38,1.47,35.557,72.0,55.1,46,78.0,5.36,78.0,0.1,366.57,6514354.0,5.2,5.0,0.658,11.5,71.2,138.0,38,1.47,35.557,72.0,46,78.0,5.36,78.0,0.1,366.57,6514354.0,5.2,5.0,0.658,11.5,7.567,0.015,3.0
Turkey,2001,Developing,78.0,14.0,41,1.49,256.434,77.0,54.3,50,88.0,5.16,88.0,0.1,3119.637,64191474.0,5.2,5.1,0.653,11.1,78.0,14.0,41,1.49,256.434,77.0,50,88.0,5.16,88.0,0.1,3119.637,17153357.0,5.2,5.1,0.653,11.1,7.248,0.002,0.28
Turkey,2000,Developing,74.0,143.0,44,1.54,421.296,71.0,53.5,54,85.0,4.95,85.0,0.1,4316.554,6324121.0,5.3,5.2,0.641,10.7,74.0,143.0,44,1.54,421.296,71.0,54,85.0,4.95,85.0,0.1,4316.554,6324121.0,5.3,5.2,0.641,10.7,6.859,0.001,2.648
Turkmenistan,2014,Developing,66.0,217.0,7,2.9,691.133,97.0,47.7,8,98.0,2.7,98.0,0.1,7962.366,5466241.0,3.3,3.3,0.683,10.8,66.0,217.0,7,2.9,691.133,97.0,8,98.0,2.7,98.0,0.1,7962.366,5466241.0,3.3,3.3,0.683,10.8,7.376,0.0,27.125
Turkmenistan,2013,Developing,65.4,228.0,7,2.93,63.748,98.0,46.7,8,98.0,2.12,98.0,0.1,734.425,5366277.0,3.2,3.3,0.678,10.7,65.4,228.0,7,2.93,63.748,98.0,8,98.0,2.12,98.0,0.1,734.425,5366277.0,3.2,3.3,0.678,10.7,7.255,0.003,28.5
Turkmenistan,2012,Developing,65.6,22.0,7,2.75,579.413,98.0,45.9,8,98.0,1.96,97.0,0.1,6675.263,5267839.0,3.2,3.3,0.672,10.7,65.6,22.0,7,2.75,579.413,98.0,8,98.0,1.96,97.0,0.1,6675.263,5267839.0,3.2,3.3,0.672,10.7,7.19,0.0,2.75
Turkmenistan,2011,Developing,65.6,217.0,7,2.55,490.418,97.0,45.0,8,97.0,1.98,97.0,0.1,5649.978,517461.0,3.2,3.3,0.665,10.6,65.6,217.0,7,2.55,490.418,97.0,8,97.0,1.98,97.0,0.1,5649.978,517461.0,3.2,3.3,0.665,10.6,7.049,0.0,27.125
Turkmenistan,2010,Developing,65.8,211.0,7,2.48,385.325,96.0,44.2,8,96.0,1.99,96.0,0.1,4439.23,58721.0,3.2,3.3,0.0,10.6,65.8,211.0,7,2.48,385.325,96.0,8,96.0,1.99,96.0,0.1,4439.23,58721.0,3.2,3.3,0.27,10.6,2.862,0.0,26.375
Turkmenistan,2009,Developing,65.6,215.0,6,2.35,37.885,97.0,43.4,8,97.0,1.88,96.0,0.1,436.459,5795.0,3.2,3.3,0.0,10.5,65.6,215.0,6,2.35,37.885,97.0,8,97.0,1.88,96.0,0.1,436.459,5795.0,3.2,3.3,0.27,10.5,2.835,0.004,26.875
Turkmenistan,2008,Developing,64.5,235.0,6,2.4,34.24,96.0,42.7,8,96.0,1.93,96.0,0.1,394.468,4935762.0,3.2,3.3,0.0,10.5,64.5,235.0,6,2.4,34.24,96.0,8,96.0,1.93,96.0,0.1,394.468,4935762.0,3.2,3.3,0.27,10.5,2.835,0.005,29.375
Turkmenistan,2007,Developing,64.1,241.0,6,2.58,0.359,98.0,42.0,8,98.0,2.16,98.0,0.1,26.371,487137.0,3.3,3.3,0.0,10.4,64.1,241.0,6,2.58,0.359,98.0,8,98.0,2.16,98.0,0.1,26.371,487137.0,3.3,3.3,0.27,10.4,2.808,0.082,30.125
Turkmenistan,2006,Developing,63.7,245.0,6,2.71,29.272,98.0,41.3,8,98.0,2.9,98.0,0.1,2136.668,48115.0,3.3,3.3,0.0,10.4,63.7,245.0,6,2.71,29.272,98.0,8,98.0,2.9,98.0,0.1,2136.668,48115.0,3.3,3.3,0.27,10.4,2.808,0.001,30.625
Turkmenistan,2005,Developing,63.3,248.0,6,2.85,2.199,99.0,4.7,8,99.0,3.51,99.0,0.1,174.515,4754641.0,3.4,3.4,0.0,10.3,63.3,248.0,6,2.85,2.199,99.0,8,99.0,3.51,99.0,0.1,174.515,4754641.0,3.4,3.4,0.27,10.3,2.781,0.02,31.0
Turkmenistan,2004,Developing,63.5,238.0,6,2.86,186.101,96.0,4.0,8,98.0,4.3,97.0,0.1,1453.917,473398.0,3.4,3.4,0.0,10.3,63.5,238.0,6,2.86,186.101,96.0,8,98.0,4.3,97.0,0.1,1453.917,473398.0,3.4,3.4,0.27,10.3,2.781,0.003,29.75
Turkmenistan,2003,Developing,63.4,231.0,7,2.88,179.616,97.0,39.4,8,66.0,3.85,83.0,0.1,1283.886,4655741.0,3.5,3.4,0.0,10.3,63.4,231.0,7,2.88,179.616,97.0,8,66.0,3.85,83.0,0.1,1283.886,4655741.0,3.5,3.4,0.27,10.3,2.781,0.003,28.875
Turkmenistan,2002,Developing,63.3,229.0,7,2.33,130.378,96.0,38.7,8,99.0,3.34,98.0,0.1,967.917,4612.0,3.5,3.5,0.0,10.2,63.3,229.0,7,2.33,130.378,96.0,8,99.0,3.34,98.0,0.1,967.917,4612.0,3.5,3.5,0.27,10.2,2.754,0.003,28.625
Turkmenistan,2000,Developing,63.8,224.0,7,2.9,88.244,96.0,37.5,9,98.0,3.94,97.0,0.1,643.175,4516131.0,3.6,3.6,0.0,0.0,63.8,224.0,7,2.9,88.244,96.0,9,98.0,3.94,97.0,0.1,643.175,4516131.0,3.6,3.6,0.27,4.4,1.188,0.006,24.889
Uganda,2014,Developing,61.5,38.0,68,0.01,14.168,78.0,18.1,97,82.0,7.22,78.0,3.2,719.173,38833338.0,5.7,5.6,0.483,10.0,61.5,38.0,64,0.01,14.168,78.0,87,82.0,7.22,78.0,3.2,719.173,17153357.0,5.7,5.6,0.483,10.0,4.83,0.01,0.437
Uganda,2013,Developing,67.0,325.0,71,0.01,90.761,78.0,17.6,103,82.0,7.47,78.0,4.0,662.492,37553726.0,5.7,5.7,0.478,10.0,67.0,325.0,64,0.01,90.761,78.0,87,82.0,7.47,78.0,3.2,662.492,17153357.0,5.7,5.7,0.478,10.0,4.78,0.011,3.736
Uganda,2012,Developing,60.0,339.0,73,0.01,92.887,78.0,17.2,109,82.0,7.58,78.0,4.6,647.747,3636796.0,5.8,5.8,0.477,10.0,60.0,339.0,64,0.01,92.887,78.0,87,82.0,7.58,78.0,3.2,647.747,3636796.0,5.8,5.8,0.477,10.0,4.77,0.012,3.897
Uganda,2011,Developing,59.3,347.0,76,10.22,94.497,82.0,16.7,114,82.0,9.9,82.0,6.8,584.396,3593648.0,5.9,5.9,0.477,10.7,59.3,347.0,64,10.22,94.497,82.0,87,82.0,9.9,82.0,3.2,584.396,3593648.0,5.9,5.9,0.477,10.7,5.104,0.017,3.989
Uganda,2010,Developing,58.4,362.0,79,10.03,116.203,8.0,16.3,119,79.0,11.2,8.0,8.0,594.997,33915133.0,6.0,6.0,0.473,10.9,58.4,362.0,64,10.03,116.203,18.0,87,79.0,11.2,45.0,3.2,594.997,17153357.0,6.0,6.0,0.473,10.9,5.156,0.019,4.161
Uganda,2009,Developing,57.5,378.0,82,9.63,87.045,79.0,15.9,124,78.0,8.43,79.0,8.1,647.177,32771895.0,6.1,6.1,0.464,10.8,57.5,378.0,64,9.63,87.045,79.0,87,78.0,8.43,79.0,3.2,647.177,17153357.0,6.1,6.1,0.464,10.8,5.011,0.013,4.345
Uganda,2008,Developing,56.3,41.0,84,9.79,72.85,71.0,15.6,130,69.0,9.1,71.0,8.2,449.693,31663896.0,6.2,6.2,0.453,10.6,56.3,41.0,64,9.79,72.85,71.0,87,69.0,9.1,71.0,3.2,449.693,17153357.0,6.2,6.2,0.453,10.6,4.802,0.02,0.471
Uganda,2007,Developing,55.5,41.0,88,9.65,6.003,73.0,15.2,137,7.0,9.76,73.0,8.4,41.859,359487.0,6.3,6.3,0.442,10.3,55.5,41.0,64,9.65,6.003,73.0,87,45.0,9.76,73.0,3.2,41.859,359487.0,6.3,6.3,0.442,10.3,4.553,0.233,0.471
Uganda,2006,Developing,54.9,41.0,93,9.81,50.839,64.0,14.8,145,62.0,9.86,64.0,8.6,336.459,2955662.0,6.4,6.4,0.434,10.6,54.9,41.0,64,9.81,50.839,64.0,87,62.0,9.86,64.0,3.2,336.459,2955662.0,6.4,6.4,0.434,10.6,4.6,0.029,0.471
Uganda,2005,Developing,53.2,446.0,99,10.09,44.526,64.0,14.5,155,59.0,9.36,64.0,8.7,315.788,2854394.0,6.5,6.5,0.429,10.9,53.2,446.0,64,10.09,44.526,64.0,87,59.0,9.36,64.0,3.2,315.788,2854394.0,6.5,6.5,0.429,10.9,4.676,0.03,5.126
Uganda,2004,Developing,51.3,485.0,104,9.89,36.606,62.0,14.2,164,58.0,8.9,62.0,8.9,288.237,27568436.0,6.6,6.6,0.427,11.6,51.3,485.0,64,9.89,36.606,62.0,87,58.0,8.9,62.0,3.2,288.237,17153357.0,6.6,6.6,0.427,11.6,4.953,0.031,5.575
Uganda,2003,Developing,51.0,53.0,109,10.16,4.427,44.0,13.9,173,57.0,7.54,59.0,9.4,238.0,2662482.0,6.7,6.7,0.418,11.5,51.0,53.0,64,10.16,4.427,44.0,87,57.0,7.54,59.0,3.2,238.0,2662482.0,6.7,6.7,0.418,11.5,4.807,0.032,0.609
Uganda,2002,Developing,48.8,523.0,112,10.42,2.691,29.0,13.6,181,57.0,7.78,57.0,10.0,24.242,2571848.0,6.8,6.8,0.404,11.0,48.8,491.0,64,10.42,2.691,29.0,87,57.0,7.78,57.0,3.2,24.242,2571848.0,6.8,6.8,0.404,11.0,4.444,0.321,5.644
Uganda,2001,Developing,47.7,539.0,115,10.57,26.976,29.0,13.3,187,56.0,7.26,55.0,10.8,234.985,24854892.0,6.9,6.9,0.396,10.8,47.7,491.0,64,10.57,26.976,29.0,87,56.0,7.26,55.0,3.2,234.985,17153357.0,6.9,6.9,0.396,10.8,4.277,0.031,5.644
Uganda,2000,Developing,46.6,554.0,116,10.47,22.594,29.0,13.0,191,55.0,6.77,52.0,11.6,257.634,2439274.0,7.0,7.0,0.382,9.8,46.6,491.0,64,10.47,22.594,29.0,87,55.0,6.77,52.0,3.2,257.634,2439274.0,7.0,7.0,0.382,9.8,3.744,0.026,5.644
Ukraine,2014,Developing,78.0,23.0,4,8.06,5.664,22.0,6.7,5,45.0,7.1,23.0,0.2,314.658,45271947.0,2.3,2.4,0.746,15.2,78.0,23.0,4,8.06,5.664,22.0,5,45.0,7.1,45.0,0.2,314.658,17153357.0,2.3,2.4,0.746,15.2,11.339,0.023,4.6
Ukraine,2013,Developing,71.0,198.0,4,8.44,52.425,46.0,6.1,5,72.0,7.67,76.0,0.2,429.716,454896.0,2.3,2.4,0.744,15.2,71.0,198.0,4,8.44,52.425,46.0,5,72.0,7.67,76.0,0.2,429.716,454896.0,2.3,2.4,0.744,15.2,11.309,0.018,39.6
Ukraine,2012,Developing,77.0,25.0,5,8.44,453.783,46.0,59.6,5,72.0,7.47,76.0,0.2,3855.421,455933.0,2.4,2.4,0.739,15.1,77.0,25.0,5,8.44,453.783,46.0,5,72.0,7.47,76.0,0.2,3855.421,455933.0,2.4,2.4,0.739,15.1,11.159,0.002,5.0
Ukraine,2011,Developing,75.0,24.0,5,8.48,415.163,21.0,59.0,5,54.0,6.98,5.0,0.2,3569.757,45761.0,2.4,2.5,0.734,14.9,75.0,24.0,5,8.48,415.163,21.0,5,54.0,6.98,45.0,0.2,3569.757,45761.0,2.4,2.5,0.734,14.9,10.937,0.002,4.8
Ukraine,2010,Developing,69.8,212.0,5,8.39,375.684,48.0,58.5,6,57.0,7.81,52.0,0.2,2965.142,45877.0,2.4,2.5,0.728,14.9,69.8,212.0,5,8.39,375.684,48.0,6,57.0,7.81,52.0,0.2,2965.142,45877.0,2.4,2.5,0.728,14.9,10.847,0.003,35.333
Ukraine,2009,Developing,69.2,231.0,5,8.71,324.549,66.0,58.0,6,74.0,7.8,71.0,0.3,2545.483,46533.0,2.5,2.6,0.734,14.9,69.2,231.0,5,8.71,324.549,66.0,6,74.0,7.8,71.0,0.3,2545.483,46533.0,2.5,2.6,0.734,14.9,10.937,0.003,38.5
Ukraine,2008,Developing,67.7,273.0,5,9.46,456.459,84.0,57.6,6,91.0,6.63,9.0,0.4,3891.378,462582.0,2.5,2.6,0.73,14.9,67.7,273.0,5,9.46,456.459,84.0,6,91.0,6.63,45.0,0.4,3891.378,462582.0,2.5,2.6,0.73,14.9,10.877,0.002,45.5
Ukraine,2007,Developing,67.5,277.0,5,8.86,46.197,92.0,57.2,6,98.0,6.36,98.0,0.7,368.69,465935.0,2.5,2.7,0.723,14.8,67.5,277.0,5,8.86,46.197,92.0,6,98.0,6.36,98.0,0.7,368.69,465935.0,2.5,2.7,0.723,14.8,10.7,0.017,46.167
Ukraine,2006,Developing,67.7,267.0,5,7.99,29.382,96.0,56.8,6,99.0,6.39,98.0,0.8,233.188,4678775.0,2.6,2.7,0.716,14.7,67.7,267.0,5,7.99,29.382,96.0,6,99.0,6.39,98.0,0.8,233.188,4678775.0,2.6,2.7,0.716,14.7,10.525,0.027,44.5
Ukraine,2005,Developing,67.0,278.0,5,7.31,217.435,97.0,56.4,6,95.0,6.41,96.0,0.9,1828.718,471515.0,2.7,2.8,0.707,14.5,67.0,278.0,5,7.31,217.435,97.0,6,95.0,6.41,96.0,0.9,1828.718,471515.0,2.7,2.8,0.707,14.5,10.252,0.004,46.333
Ukraine,2004,Developing,67.4,267.0,5,6.79,180.354,98.0,56.1,6,99.0,6.61,99.0,1.0,1367.352,474516.0,2.7,2.8,0.7,14.6,67.4,267.0,5,6.79,180.354,98.0,6,99.0,6.61,99.0,1.0,1367.352,474516.0,2.7,2.8,0.7,14.6,10.22,0.005,44.5
Ukraine,2002,Developing,67.6,256.0,6,4.89,115.739,48.0,55.4,7,99.0,6.25,99.0,0.9,879.475,48225.0,2.9,3.0,0.683,13.9,67.6,256.0,6,4.89,115.739,48.0,7,99.0,6.25,99.0,0.9,879.475,48225.0,2.9,3.0,0.683,13.9,9.494,0.007,36.571
Ukraine,2001,Developing,67.7,253.0,6,4.31,8.897,7.0,55.1,7,99.0,5.66,99.0,0.8,78.738,48683865.0,2.9,3.0,0.673,13.2,67.7,253.0,6,4.31,8.897,18.0,7,99.0,5.66,99.0,0.8,78.738,17153357.0,2.9,3.0,0.673,13.2,8.884,0.072,36.143
Ukraine,2000,Developing,67.5,257.0,6,4.49,7.884,4.0,54.8,8,99.0,5.59,99.0,0.7,635.79,49175848.0,3.0,3.1,0.669,13.3,67.5,257.0,6,4.49,7.884,18.0,8,99.0,5.59,99.0,0.7,635.79,17153357.0,3.0,3.1,0.669,13.3,8.898,0.009,32.125
Uruguay,2014,Developing,76.8,117.0,0,6.03,463.64,95.0,63.4,0,95.0,8.58,95.0,0.1,16737.898,3419546.0,1.5,1.4,0.791,15.5,76.8,117.0,0,6.03,463.64,95.0,0,95.0,8.58,95.0,0.1,8787.614,3419546.0,1.5,1.4,0.791,15.5,12.26,0.001,
Uruguay,2013,Developing,76.8,117.0,0,5.82,482.804,94.0,62.9,0,94.0,8.68,94.0,0.1,16881.257,3485.0,1.5,1.4,0.788,15.5,76.8,117.0,0,5.82,482.804,94.0,0,94.0,8.68,94.0,0.1,8787.614,3485.0,1.5,1.4,0.788,15.5,12.214,0.001,
Uruguay,2012,Developing,76.5,118.0,0,5.77,339.719,95.0,62.3,0,95.0,8.74,95.0,0.1,1592.682,3396777.0,1.5,1.5,0.784,15.5,76.5,118.0,0,5.77,339.719,95.0,0,95.0,8.74,95.0,0.1,1592.682,3396777.0,1.5,1.5,0.784,15.5,12.152,0.005,
Uruguay,2011,Developing,77.0,111.0,0,5.97,417.912,95.0,61.8,1,95.0,8.55,95.0,0.1,14166.5,3385624.0,1.5,1.5,0.78,15.5,77.0,111.0,0,5.97,417.912,95.0,1,95.0,8.55,95.0,0.1,8787.614,3385624.0,1.5,1.5,0.78,15.5,12.09,0.001,111.0
Uruguay,2010,Developing,76.3,118.0,0,6.21,2331.533,95.0,61.2,1,95.0,8.63,95.0,0.1,11938.212,3374415.0,1.5,1.5,0.777,15.6,76.3,118.0,0,6.21,1109.855,95.0,1,95.0,8.63,95.0,0.1,8787.614,3374415.0,1.5,1.5,0.777,15.6,12.121,0.001,118.0
Uruguay,2009,Developing,76.6,118.0,0,6.67,1871.737,95.0,6.7,1,95.0,8.78,95.0,0.1,9415.174,3362755.0,1.5,1.5,0.774,15.5,76.6,118.0,0,6.67,1109.855,95.0,1,95.0,8.78,95.0,0.1,8787.614,3362755.0,1.5,1.5,0.774,15.5,11.997,0.001,118.0
Uruguay,2008,Developing,76.4,119.0,1,6.76,24.731,94.0,6.1,1,94.0,8.17,94.0,0.1,962.312,335824.0,1.6,1.5,0.77,15.7,76.4,119.0,1,6.76,24.731,94.0,1,94.0,8.17,94.0,0.1,962.312,335824.0,1.6,1.5,0.77,15.7,12.089,0.008,119.0
Uruguay,2007,Developing,75.4,124.0,1,6.67,14.473,94.0,59.5,1,94.0,8.23,94.0,0.1,79.697,3339741.0,1.6,1.5,0.76,15.3,75.4,124.0,1,6.67,14.473,94.0,1,94.0,8.23,94.0,0.1,79.697,3339741.0,1.6,1.5,0.76,15.3,11.628,0.103,124.0
Uruguay,2006,Developing,76.2,117.0,1,6.58,1712.226,95.0,58.9,1,95.0,11.17,95.0,0.1,5877.877,333143.0,1.6,1.6,0.756,15.2,76.2,117.0,1,6.58,1109.855,95.0,1,95.0,11.17,95.0,0.1,5877.877,333143.0,1.6,1.6,0.756,15.2,11.491,0.002,117.0
Uruguay,2005,Developing,75.7,123.0,1,6.35,152.545,96.0,58.3,1,96.0,11.15,96.0,0.1,522.951,3325612.0,1.6,1.6,0.753,15.5,75.7,123.0,1,6.35,152.545,96.0,1,96.0,11.15,96.0,0.1,522.951,3325612.0,1.6,1.6,0.753,15.5,11.672,0.021,123.0
Uruguay,2004,Developing,75.4,122.0,1,5.66,882.356,94.0,57.7,1,95.0,11.59,94.0,0.1,4117.389,332496.0,1.7,1.6,0.75,15.5,75.4,122.0,1,5.66,882.356,94.0,1,95.0,11.59,94.0,0.1,4117.389,332496.0,1.7,1.6,0.75,15.5,11.625,0.003,122.0
Uruguay,2003,Developing,75.4,121.0,1,5.11,160.84,91.0,57.0,1,91.0,6.52,91.0,0.1,3622.523,3325637.0,1.7,1.6,0.747,15.0,75.4,121.0,1,5.11,160.84,91.0,1,91.0,6.52,91.0,0.1,3622.523,3325637.0,1.7,1.6,0.747,15.0,11.205,0.002,121.0
Uruguay,2002,Developing,75.4,124.0,1,5.86,27.469,95.0,56.3,1,93.0,7.18,95.0,0.1,488.769,3327773.0,1.7,1.7,0.746,14.7,75.4,124.0,1,5.86,27.469,95.0,1,93.0,7.18,95.0,0.1,488.769,3327773.0,1.7,1.7,0.746,14.7,10.966,0.015,124.0
Uruguay,2001,Developing,75.2,123.0,1,6.48,421.48,94.0,55.7,1,94.0,7.46,94.0,0.1,6281.377,332713.0,1.8,1.7,0.742,14.2,75.2,123.0,1,6.48,421.48,94.0,1,94.0,7.46,94.0,0.1,6281.377,332713.0,1.8,1.7,0.742,14.2,10.536,0.001,123.0
Uruguay,2000,Developing,75.1,131.0,1,6.65,645.958,92.0,55.0,1,92.0,7.82,9.0,0.1,6871.898,3321245.0,1.8,1.7,0.738,14.0,75.1,131.0,1,6.65,645.958,92.0,1,92.0,7.82,45.0,0.1,6871.898,3321245.0,1.8,1.7,0.738,14.0,10.332,0.001,131.0
Uzbekistan,2014,Developing,69.2,184.0,16,0.01,0.443,99.0,43.9,18,99.0,5.84,99.0,0.1,25.448,37577.0,3.0,3.1,0.69,12.1,69.2,184.0,16,0.01,0.443,99.0,18,99.0,5.84,99.0,0.1,25.448,37577.0,3.0,3.1,0.69,12.1,8.349,0.229,10.222
Uzbekistan,2013,Developing,69.1,185.0,17,0.01,19.162,99.0,43.0,19,99.0,6.32,99.0,0.1,197.551,32432.0,3.0,3.1,0.681,12.0,69.1,185.0,17,0.01,19.162,99.0,19,99.0,6.32,99.0,0.1,197.551,32432.0,3.0,3.1,0.681,12.0,8.172,0.032,9.737
Uzbekistan,2011,Developing,68.5,183.0,19,2.83,140.691,99.0,41.4,22,99.0,5.65,99.0,0.1,1564.967,293394.0,3.0,3.1,0.664,12.0,68.5,183.0,19,2.83,140.691,99.0,22,99.0,5.65,99.0,0.1,1564.967,293394.0,3.0,3.1,0.664,12.0,7.968,0.004,8.318
Uzbekistan,2010,Developing,68.3,183.0,20,2.73,119.457,99.0,4.7,23,99.0,5.34,99.0,0.2,1377.821,285624.0,3.0,3.1,0.657,11.9,68.3,183.0,20,2.73,119.457,99.0,23,99.0,5.34,99.0,0.2,1377.821,285624.0,3.0,3.1,0.657,11.9,7.818,0.004,7.957
Uzbekistan,2009,Developing,68.0,183.0,21,2.56,92.815,98.0,4.0,24,99.0,6.31,98.0,0.2,1213.265,277674.0,3.1,3.1,0.651,11.8,68.0,183.0,21,2.56,92.815,98.0,24,99.0,6.31,98.0,0.2,1213.265,277674.0,3.1,3.1,0.651,11.8,7.682,0.005,7.625
Uzbekistan,2008,Developing,67.9,184.0,22,2.36,13.89,91.0,39.3,25,98.0,5.92,98.0,0.3,182.286,27328.0,3.1,3.1,0.644,11.9,67.9,184.0,22,2.36,13.89,91.0,25,98.0,5.92,98.0,0.3,182.286,27328.0,3.1,3.1,0.644,11.9,7.664,0.032,7.36
Uzbekistan,2007,Developing,67.8,184.0,22,2.15,9.291,99.0,38.7,26,98.0,5.81,96.0,0.3,83.477,26868.0,3.1,3.1,0.631,11.8,67.8,184.0,22,2.15,9.291,99.0,26,98.0,5.81,96.0,0.3,83.477,26868.0,3.1,3.1,0.631,11.8,7.446,0.07,7.077
Uzbekistan,2006,Developing,67.6,185.0,23,1.96,77.271,98.0,38.1,27,94.0,5.49,96.0,0.4,654.284,2648825.0,3.2,3.2,0.626,11.8,67.6,185.0,23,1.96,77.271,98.0,27,94.0,5.49,96.0,0.4,654.284,2648825.0,3.2,3.2,0.626,11.8,7.387,0.008,6.852
