year,selling_price,fuel,seller_type,transmission,owner,brand,km_dr_gr,mpow_val_d
2018,720000,0,0,0,1,1,0,75.0
2015,590000,0,0,0,1,1,1,75.0
2015,434000,0,0,0,1,0,3,75.0
2006,145000,0,0,0,1,1,3,75.0
2018,445000,1,0,0,1,1,0,75.0
2011,191000,2,0,0,1,1,2,50.0
2018,372000,0,0,0,4,1,1,100.0
2005,65000,1,0,0,2,1,2,75.0
2015,300000,0,0,0,1,1,3,75.0
2003,125000,0,0,0,3,1,3,125.0
2017,520000,1,0,0,1,1,1,75.0
2014,190000,1,0,0,3,1,2,50.0
2018,310000,1,0,0,1,0,0,75.0
2012,750000,0,0,0,1,1,2,100.0
2016,750000,0,0,1,1,1,3,100.0
2019,350000,1,0,0,1,1,0,75.0
2020,360000,1,0,0,1,1,0,50.0
2017,285000,1,0,0,1,1,0,50.0
2013,160000,1,0,0,2,1,2,50.0
2015,229999,1,0,0,2,0,1,75.0
2007,85000,1,0,0,3,1,3,50.0
2018,300000,1,0,0,1,0,0,75.0
2014,675000,0,0,0,1,1,3,125.0
2014,700000,0,0,0,1,1,3,125.0
2008,400000,0,0,0,1,1,3,125.0
2016,254999,1,0,0,3,1,0,50.0
2015,1050000,0,0,0,2,1,2,125.0
2013,390000,0,0,0,1,1,3,75.0
2015,450000,0,0,0,1,1,2,75.0
2016,1630000,0,0,1,2,1,1,175.0
2017,725000,0,0,0,1,1,1,100.0
2013,466000,0,0,0,2,1,2,150.0
2017,370000,1,0,0,2,1,1,75.0
2017,483000,1,0,0,1,1,0,75.0
2018,950000,0,0,0,1,1,0,100.0
2019,1520000,1,0,0,1,1,0,150.0
2014,229999,1,0,0,1,1,1,75.0
2011,250000,0,0,0,2,1,3,75.0
2016,1350000,0,0,0,1,1,0,150.0
2013,220000,1,0,0,1,1,2,50.0
2015,360000,0,0,0,1,1,3,75.0
2018,350000,1,0,0,1,1,1,75.0
2012,500000,0,0,0,1,1,2,125.0
2013,145000,0,0,0,3,0,2,50.0
2014,300000,1,0,0,1,0,1,75.0
2009,180000,1,0,0,2,1,2,100.0
2015,360000,1,0,0,3,1,3,100.0
2010,245000,1,0,0,2,1,2,50.0
2003,130000,1,0,0,3,1,2,100.0
1999,70000,1,0,0,4,1,2,75.0
2014,650000,0,0,0,2,1,3,100.0
2015,300000,1,0,0,1,1,0,75.0
2014,425000,0,0,0,1,1,1,75.0
2012,450000,0,0,0,3,1,3,125.0
2011,450000,0,0,0,1,1,3,125.0
2011,340000,1,0,1,3,1,1,75.0
2013,650000,0,0,0,1,1,2,100.0
2009,160000,0,0,0,1,1,2,75.0
2014,250000,0,0,0,1,1,3,75.0
2012,225000,0,0,0,3,0,3,50.0
2007,55000,0,0,0,2,1,2,50.0
1996,42000,1,0,0,3,1,2,25.0
2006,282000,0,0,0,4,1,3,100.0
2007,80000,0,0,0,3,1,3,50.0
2016,500000,1,0,0,1,1,1,75.0
2016,500000,0,0,0,1,1,2,100.0
2011,400000,0,0,0,1,1,1,75.0
2013,550000,0,0,0,1,1,2,50.0
2007,200000,0,0,0,2,1,2,150.0
2012,280000,1,0,0,1,1,2,75.0
2014,580000,0,0,0,1,1,2,75.0
2009,100000,0,0,0,3,1,2,100.0
2014,550000,0,0,0,1,1,1,75.0
2010,150000,1,0,0,3,1,2,100.0
2014,190000,1,0,0,2,1,1,50.0
2013,500000,0,0,0,1,1,3,50.0
2017,640000,0,0,0,1,1,3,75.0
2011,340000,0,0,0,1,1,3,75.0
2019,811000,0,0,0,1,1,1,100.0
2016,409999,0,0,0,1,1,3,75.0
2007,220000,1,0,0,2,1,3,100.0
2018,700000,1,0,0,1,1,0,75.0
2015,950000,0,0,0,2,1,2,125.0
2003,80000,1,0,0,2,1,1,100.0
2014,420000,0,0,0,2,1,3,75.0
2018,899000,0,0,0,1,1,0,100.0
2019,459999,1,0,0,1,0,0,75.0
2008,150000,0,0,0,2,1,3,100.0
2017,350000,1,0,0,1,1,0,75.0
2015,509999,0,0,0,2,1,3,75.0
2013,500000,0,0,0,3,1,3,50.0
2017,370000,1,0,0,1,1,0,100.0
2013,240000,1,0,0,2,1,1,75.0
2015,530000,0,0,0,2,1,3,100.0
2015,1000000,0,0,0,2,1,3,125.0
2018,1600000,0,0,0,2,1,0,150.0
2014,350000,1,0,0,1,1,2,75.0
2015,1100000,0,0,1,1,1,2,150.0
2011,220000,1,0,0,1,1,2,75.0
2013,370000,0,0,0,2,1,2,75.0
2014,220000,1,0,0,1,1,1,75.0
2017,400000,0,0,0,1,1,1,75.0
2017,570000,1,1,0,1,1,0,125.0
2013,650000,0,1,0,1,1,2,150.0
2012,1680000,0,1,0,1,1,3,175.0
2018,250000,1,0,0,1,0,0,50.0
2014,320000,1,0,0,1,1,0,75.0
2017,440000,1,0,1,1,1,0,75.0
2013,315000,1,0,0,2,1,1,75.0
2010,202999,0,0,0,1,1,3,100.0
2012,179000,1,0,0,2,1,0,50.0
2008,150000,1,0,0,2,1,1,75.0
2011,440000,0,0,0,2,1,1,75.0
2011,250000,0,1,0,2,1,1,75.0
2014,330000,1,0,0,1,1,0,75.0
2010,250000,1,0,0,1,1,1,75.0
2012,335000,1,0,0,1,1,1,75.0
2016,1025000,0,1,0,1,1,0,150.0
2012,320000,1,1,0,3,1,1,75.0
2015,550000,1,0,0,1,1,0,100.0
2018,800000,0,0,0,1,1,0,100.0
2017,380000,1,0,0,2,1,0,75.0
2013,400000,0,0,0,2,1,1,75.0
2016,375000,1,0,0,1,1,0,75.0
2017,1100000,1,0,1,1,1,0,125.0
2018,650000,1,0,0,1,1,0,75.0
2014,361000,1,0,1,1,1,0,75.0
2012,140000,1,0,0,1,1,0,50.0
2019,550000,1,0,0,1,1,0,75.0
2019,670000,1,0,0,1,1,0,100.0
2017,880000,0,0,0,1,1,0,100.0
2018,950000,0,0,0,1,1,0,100.0
2010,300000,0,0,0,1,0,1,150.0
2017,1150000,1,0,1,1,1,0,125.0
2015,450000,0,0,1,1,0,3,175.0
2018,375000,2,0,0,1,1,1,50.0
2016,600000,1,0,0,1,1,0,100.0
2008,700000,0,0,0,1,1,3,100.0
2018,600000,0,0,0,1,1,2,75.0
2014,630000,0,0,0,2,1,2,125.0
2016,590000,1,0,0,2,1,1,100.0
2016,1950000,0,0,0,1,1,3,175.0
2013,541000,0,0,0,1,1,3,150.0
2015,900000,0,0,0,1,1,3,100.0
2009,250000,0,0,0,1,1,1,100.0
2019,530000,1,0,0,1,1,0,75.0
2012,150000,0,0,0,2,0,2,50.0
2013,550000,0,0,0,3,1,2,150.0
2015,650000,0,0,0,1,1,3,125.0
2012,180000,0,0,0,2,1,3,75.0
2015,585000,0,0,0,1,1,1,100.0
2013,345000,1,0,0,2,1,3,75.0
2013,350000,0,0,0,3,1,3,75.0
2016,725000,1,0,0,1,1,3,125.0
2012,250000,0,0,0,1,1,3,75.0
2002,45000,1,0,0,2,1,2,25.0
2007,409999,0,0,0,4,1,3,100.0
2017,325000,1,0,0,2,1,0,75.0
2016,350000,1,0,0,1,1,0,75.0
2012,180000,1,0,0,3,1,2,50.0
2010,150000,1,0,0,2,0,3,100.0
2020,700000,1,0,0,1,1,0,100.0
2016,795000,0,0,0,1,1,2,100.0
2019,950000,0,0,0,1,1,0,100.0
2018,885000,0,0,1,1,1,2,100.0
2011,160000,0,0,0,1,1,3,75.0
2012,300000,0,0,0,2,1,3,100.0
2018,950000,0,0,1,1,1,2,100.0
2015,549000,0,0,0,1,1,2,100.0
2018,3000000,0,0,1,1,2,0,150.0
2015,1200000,0,0,0,1,1,1,100.0
2012,570000,0,0,0,2,1,3,75.0
2017,800000,0,0,0,2,1,1,100.0
2009,375000,0,0,0,1,1,3,100.0
2009,300000,0,0,0,3,1,3,75.0
2011,400000,0,0,0,2,1,3,75.0
2015,434999,0,0,0,1,1,1,100.0
2015,260000,1,0,0,1,1,0,50.0
2013,450000,0,0,0,1,1,0,75.0
2013,459999,0,0,0,2,1,2,125.0
2011,210000,0,0,0,2,1,3,75.0
2015,540000,1,0,0,2,1,2,75.0
2017,710000,0,0,0,1,1,1,100.0
2018,285000,1,0,0,1,1,0,50.0
2019,990000,0,0,0,1,1,0,100.0
2017,362000,1,0,0,1,1,3,75.0
2017,880000,0,0,0,1,1,0,100.0
2017,700000,0,0,0,1,1,1,100.0
2016,600000,0,0,0,1,1,1,75.0
2015,700000,1,0,0,1,1,1,100.0
2016,400000,0,0,0,1,1,1,75.0
2010,165000,2,0,0,1,1,2,100.0
2007,350000,0,0,0,2,1,3,100.0
2014,425000,1,0,0,3,1,2,100.0
2012,180000,1,0,0,1,1,2,50.0
2012,170000,1,0,0,3,1,2,75.0
2014,370000,0,0,0,1,1,3,75.0
2018,800000,0,0,0,1,1,0,100.0
2017,900000,0,0,0,1,1,0,100.0
2013,390000,0,0,0,1,1,3,75.0
2014,445000,0,0,0,2,1,2,75.0
2013,275000,2,0,0,1,1,1,50.0
2009,200000,0,0,0,2,1,3,75.0
2012,350000,1,0,0,2,1,2,75.0
2014,550000,0,0,0,1,1,3,75.0
2016,900000,0,0,0,1,0,3,75.0
2013,350000,0,0,0,2,1,3,75.0
2014,455999,1,0,0,1,1,0,75.0
2008,129000,1,0,0,1,1,1,50.0
2017,254000,1,0,0,1,1,1,50.0
2014,570000,0,0,0,1,1,1,100.0
2018,840000,0,0,0,1,1,0,75.0
2010,235000,0,0,0,2,1,3,150.0
2016,700000,0,0,0,1,1,1,100.0
2018,528000,1,0,0,1,1,0,75.0
2017,1500000,0,0,0,1,1,0,175.0
2016,560000,0,0,0,1,1,2,75.0
2016,600000,0,0,0,1,1,2,75.0
2007,102000,1,0,0,2,0,1,75.0
2014,750000,0,0,0,2,1,2,150.0
2010,148000,1,0,0,3,0,2,75.0
2015,650000,1,0,0,1,1,1,75.0
2012,310000,1,0,0,1,1,1,75.0
2014,480000,1,0,0,1,1,0,75.0
2018,320000,1,0,0,1,1,0,50.0
2015,750000,1,0,0,1,1,1,125.0
2017,370000,1,0,0,1,1,1,75.0
2013,320000,1,0,0,4,1,1,75.0
2013,420000,1,0,0,1,1,2,75.0
2010,240000,1,0,0,2,1,1,75.0
2017,220000,1,0,0,1,0,1,75.0
2016,350000,1,0,0,1,1,0,75.0
2018,675000,0,0,0,1,1,1,100.0
2016,434999,1,0,0,2,1,1,75.0
2006,125000,1,0,1,3,1,3,150.0
2016,400000,1,0,0,2,1,0,75.0
2015,425000,0,0,0,1,0,2,75.0
2010,311000,0,0,0,2,1,2,75.0
2015,509999,0,0,0,1,0,3,75.0
2015,530000,0,0,0,2,1,2,100.0
2008,210000,0,0,0,2,1,3,75.0
2019,977000,0,0,0,1,1,0,125.0
2018,440000,1,0,0,1,1,0,75.0
2018,655000,1,0,0,1,1,0,75.0
2016,295000,1,0,0,1,1,1,50.0
2007,65000,1,0,0,3,1,2,75.0
2017,1200000,0,0,0,1,1,3,150.0
2017,1251000,0,0,0,1,1,0,150.0
2016,750000,0,0,0,1,1,1,100.0
2017,475000,1,0,0,1,1,1,75.0
2012,110000,0,0,0,2,1,3,75.0
2017,350000,1,0,0,1,1,0,75.0
2016,450000,0,0,0,1,1,3,75.0
2010,150000,0,0,0,1,1,2,75.0
2009,80000,0,0,0,2,1,3,50.0
2015,430000,1,0,0,2,1,0,75.0
2017,1450000,0,0,0,1,1,2,150.0
2017,1445000,0,0,1,1,1,1,150.0
2016,670000,0,0,0,1,1,1,100.0
2016,2000000,1,0,1,1,2,2,175.0
2015,440000,0,0,0,1,1,1,100.0
2018,530000,1,0,0,1,0,2,75.0
2016,890000,0,0,0,2,1,1,150.0
2017,725000,1,0,1,1,1,0,75.0
2016,700000,0,0,0,1,1,0,100.0
2007,90000,1,0,0,1,1,2,75.0
2015,287000,1,0,0,2,1,3,75.0
2018,1380000,1,0,1,1,1,1,125.0
2013,750000,0,0,0,2,1,2,100.0
2016,650000,1,0,0,1,1,1,100.0
2013,240000,1,0,0,2,1,3,75.0
2013,290000,1,0,0,2,1,1,50.0
2014,229999,1,0,0,1,1,2,50.0
2016,1000000,0,0,0,2,1,1,100.0
2012,200000,1,0,0,2,1,2,50.0
2004,90000,1,0,0,4,1,2,50.0
2012,330000,0,0,0,1,1,2,100.0
2009,200000,0,0,0,1,1,2,75.0
2018,420000,0,0,0,1,1,0,75.0
2009,260000,0,0,0,2,1,3,75.0
2016,590000,1,0,0,1,1,1,75.0
2015,545000,0,0,0,1,1,3,75.0
2011,210000,1,0,0,2,1,2,75.0
2008,185000,1,0,0,2,1,3,75.0
2006,125000,1,0,0,2,1,1,75.0
2005,98000,1,0,0,2,1,2,75.0
2009,100000,0,0,0,1,1,3,75.0
2013,250000,0,0,0,1,1,3,75.0
2010,750000,0,0,0,2,1,3,175.0
2007,160000,0,0,0,2,0,3,125.0
2013,509999,0,0,1,2,1,3,125.0
2009,95000,0,0,0,2,1,2,50.0
2014,525000,0,0,0,2,1,2,125.0
2017,278000,1,0,0,1,0,0,75.0
1997,50000,1,0,0,2,1,1,25.0
2011,254999,0,0,0,3,1,3,75.0
2018,950000,0,0,0,1,1,1,100.0
2007,229999,1,0,0,3,1,1,75.0
2009,600000,0,0,0,1,1,3,100.0
2017,330000,1,0,0,1,1,0,50.0
2017,350000,1,0,0,1,1,1,75.0
2017,440000,1,0,0,1,1,0,75.0
2011,220000,1,0,0,2,1,2,75.0
2017,750000,0,0,0,2,1,3,75.0
2015,800000,0,0,0,1,1,3,150.0
2007,59259,0,0,0,2,1,3,50.0
2015,750000,0,0,0,1,1,0,75.0
2011,320000,0,0,0,2,1,2,75.0
2017,690000,0,0,0,1,1,1,75.0
2017,620000,1,0,0,1,1,1,75.0
2015,300000,2,0,0,1,1,2,50.0
2016,370000,1,0,0,2,1,1,75.0
2013,770000,0,0,0,1,1,2,100.0
2014,500000,1,0,0,1,1,2,75.0
2017,450000,0,0,0,1,1,3,75.0
2013,195000,1,0,0,2,1,1,50.0
2018,472000,1,0,1,1,1,0,75.0
2014,250000,1,0,0,2,1,1,75.0
2011,165000,0,0,0,2,0,2,50.0
2018,525000,0,0,0,2,1,3,100.0
2003,145000,1,0,0,3,1,2,75.0
2013,325000,0,0,0,1,1,3,100.0
2017,660000,0,0,0,2,1,1,75.0
2014,310000,0,0,0,2,1,2,75.0
2008,250000,0,0,0,1,1,3,75.0
2014,330000,0,0,0,2,1,3,75.0
2012,250000,0,0,0,2,1,2,75.0
2017,650000,0,0,1,1,1,1,100.0
2016,305000,1,0,0,1,1,1,75.0
2015,600000,0,0,0,1,1,1,100.0
2015,280000,1,0,0,1,1,3,75.0
2011,153000,0,0,0,2,1,1,75.0
2018,700000,0,0,0,1,1,0,100.0
2017,325000,1,0,0,1,1,1,50.0
2006,155000,1,0,0,2,1,2,25.0
2012,235000,1,0,0,3,1,2,75.0
2016,500000,1,0,0,1,1,0,75.0
2004,120000,0,0,0,2,1,3,75.0
2016,675000,0,1,1,1,1,2,100.0
2014,950000,0,1,0,1,1,2,100.0
2018,1051000,0,1,0,1,1,1,150.0
2015,585000,0,1,0,1,1,2,100.0
2017,1025000,1,1,1,1,1,2,125.0
2014,450000,0,1,0,1,1,1,75.0
2018,650000,0,1,0,1,1,1,100.0
2011,195000,0,1,0,2,1,2,75.0
2019,1000000,0,1,0,1,1,0,125.0
2013,650000,0,1,1,1,1,2,125.0
2014,190000,0,1,0,1,0,2,50.0
2013,409999,0,1,0,2,1,2,75.0
2016,1050000,0,1,1,1,1,2,125.0
2015,651000,0,1,1,1,1,2,100.0
2015,650000,0,1,0,1,1,1,100.0
2017,750000,0,1,0,1,1,2,100.0
2012,799000,0,1,1,1,1,1,150.0
2010,355000,0,0,0,1,1,3,75.0
2015,600000,0,0,0,1,1,2,125.0
2018,685000,0,0,0,1,1,0,75.0
2018,509999,0,0,0,1,1,3,75.0
2012,150000,2,0,0,2,1,2,50.0
2017,650000,0,0,0,1,1,2,75.0
2012,675000,0,0,0,2,1,3,150.0
2018,319000,1,0,1,1,1,0,75.0
2017,650000,1,0,0,1,1,0,75.0
2015,650000,0,0,0,1,1,2,100.0
2010,155000,2,0,0,2,1,2,50.0
2008,175000,0,0,0,1,1,3,75.0
2014,375000,0,0,0,3,1,2,75.0
2014,430000,0,0,0,2,1,2,75.0
2008,65000,0,0,0,2,1,3,50.0
2009,150000,1,0,0,3,1,2,100.0
2019,620000,1,0,0,1,1,0,75.0
2013,250000,1,0,0,2,1,1,100.0
2011,275000,0,0,0,1,1,3,75.0
2013,454000,0,0,0,2,0,3,75.0
2017,600000,0,0,0,2,1,0,100.0
2011,400000,0,0,0,2,1,3,100.0
2007,180000,0,0,0,2,1,3,75.0
2016,750000,0,0,0,1,1,2,100.0
2016,500000,1,0,0,1,1,1,75.0
2015,1000000,0,0,0,1,1,1,100.0
2017,740000,0,0,0,1,1,0,75.0
2018,1290000,0,1,1,1,1,0,100.0
2020,775000,1,1,0,1,1,0,75.0
2017,695000,0,1,0,1,1,0,75.0
2018,730000,1,1,1,1,1,0,75.0
2016,1295000,0,1,1,2,0,1,200.0
2016,1160000,0,1,1,1,1,3,150.0
2017,3300000,0,1,1,1,2,1,200.0
2018,540000,1,1,0,1,1,0,75.0
2016,434999,1,1,1,1,1,0,75.0
2018,4600000,0,1,1,1,2,0,175.0
2015,850000,0,1,0,1,1,1,125.0
2019,5800000,0,1,1,1,2,0,200.0
2014,520000,0,0,0,1,1,1,100.0
2018,650000,0,0,0,1,1,3,100.0
2011,430000,0,0,0,2,1,3,75.0
2013,360000,0,0,0,1,1,3,100.0
2013,350000,0,0,0,1,1,3,100.0
2015,950000,0,0,0,2,1,3,100.0
2019,690000,0,0,0,1,1,0,75.0
2017,860000,0,0,0,2,1,1,125.0
2012,371000,0,0,0,1,1,3,75.0
2008,45000,0,0,0,2,1,1,75.0
2006,55000,0,0,0,1,1,3,75.0
2014,495000,0,0,0,2,1,2,75.0
2015,671000,1,1,0,1,1,1,100.0
2017,693000,0,1,0,1,1,1,75.0
2016,802999,0,1,0,1,1,1,100.0
2017,890000,1,0,0,1,1,0,125.0
2015,495000,0,1,0,1,1,1,75.0
2018,545000,1,1,1,1,1,0,75.0
2018,775000,1,1,1,1,1,0,75.0
2018,790000,0,1,1,1,1,0,75.0
2017,1789999,0,1,0,1,1,1,150.0
2017,620000,1,1,0,1,1,1,75.0
2016,375000,0,1,0,1,1,1,50.0
2016,2450000,0,1,1,1,2,0,200.0
2014,850000,0,1,0,1,1,2,150.0
2017,750000,1,1,1,1,1,1,75.0
2018,775000,1,1,0,1,1,0,75.0
2008,260000,0,0,0,2,1,3,75.0
2013,2000000,0,0,1,2,2,0,175.0
2016,1300000,0,0,1,3,1,2,150.0
2017,380000,1,0,0,1,1,1,75.0
2017,480000,1,0,0,1,1,1,75.0
2016,240000,1,0,0,2,1,0,50.0
2014,500000,1,0,0,1,1,0,100.0
2015,420000,1,0,0,1,1,1,75.0
2012,110000,1,0,0,1,1,2,75.0
2007,120000,1,0,0,2,1,3,50.0
2017,700000,0,0,1,1,1,2,75.0
2018,550000,0,0,0,1,1,3,75.0
2014,190000,0,0,0,2,1,3,75.0
2018,665000,0,0,0,1,1,2,75.0
2012,340000,0,1,0,2,1,2,100.0
2009,330000,0,0,0,1,1,3,150.0
2012,270000,0,0,0,1,1,2,100.0
2015,1044999,0,0,1,1,1,2,150.0
2009,279000,0,0,0,1,1,3,75.0
2012,475000,1,0,1,1,1,2,125.0
2016,750000,0,0,1,1,0,2,175.0
2015,1250000,0,0,0,2,1,3,175.0
2014,250000,1,0,0,2,1,2,50.0
2013,445000,0,0,0,1,1,3,100.0
2010,400000,0,0,0,1,1,3,100.0
2010,350000,0,0,0,2,1,2,100.0
2012,295000,0,0,0,1,1,3,100.0
2018,600000,1,0,0,1,1,0,75.0
2018,1650000,0,0,0,1,1,0,150.0
2012,100000,1,0,0,1,1,0,25.0
2018,690000,1,0,0,1,1,0,100.0
2018,710000,1,0,0,1,1,1,75.0
2012,220000,1,0,0,1,1,0,75.0
2019,700000,1,0,0,1,1,0,75.0
2013,198000,1,0,0,2,1,1,50.0
2011,350000,0,0,0,1,1,1,100.0
2011,210000,0,0,0,2,1,3,75.0
2011,210000,0,0,0,2,1,3,75.0
2014,375000,0,0,0,3,1,3,75.0
2012,380000,1,0,0,2,1,3,75.0
2010,360000,1,0,0,3,1,2,125.0
2015,944999,0,0,0,1,1,1,150.0
2016,620000,0,0,0,1,0,3,75.0
2018,780000,0,0,0,1,1,3,75.0
2020,445000,1,0,0,1,1,0,75.0
2018,575000,1,0,1,1,1,0,75.0
2018,975000,0,0,0,1,1,0,100.0
2019,450000,1,0,0,1,1,0,75.0
2017,495000,0,0,0,1,1,1,100.0
2013,830000,0,0,0,1,1,3,100.0
2012,800000,0,0,0,1,1,1,150.0
2013,300000,0,0,0,2,1,3,75.0
2003,200000,0,0,0,2,1,3,125.0
2017,480000,1,1,0,1,1,0,75.0
2017,840000,1,1,0,1,1,0,125.0
2017,800000,0,0,0,1,1,0,125.0
2017,750000,0,0,0,1,1,1,100.0
2017,254999,1,0,0,1,1,0,50.0
2016,725000,0,0,0,2,1,1,100.0
2016,1859000,0,0,1,2,2,1,125.0
2012,145000,1,0,0,1,0,3,75.0
2018,750000,1,0,0,1,1,0,100.0
2017,655000,0,0,1,1,1,1,100.0
2011,210000,0,0,0,2,1,2,75.0
2011,450000,1,0,0,1,1,1,125.0
2015,580000,0,0,0,1,1,1,100.0
2019,430000,1,0,0,1,1,0,75.0
2012,155000,0,0,0,1,1,1,75.0
2017,240000,1,0,0,1,0,0,75.0
2016,540000,1,0,0,1,1,0,100.0
2013,250000,0,0,0,1,1,3,75.0
2012,260000,0,0,0,1,1,1,75.0
2011,550000,0,0,0,2,1,2,125.0
2014,550000,1,1,0,1,1,1,125.0
2015,600000,0,0,0,1,1,3,100.0
2017,550000,0,0,0,1,1,0,100.0
2008,250000,1,0,0,2,1,3,75.0
2005,125000,1,0,0,4,1,2,50.0
2010,200000,0,0,0,1,1,3,75.0
2005,130000,0,0,0,2,1,2,75.0
2018,700000,1,0,0,1,1,0,75.0
2020,500000,1,0,0,1,1,0,75.0
2007,125000,1,0,0,2,1,1,25.0
2015,690000,0,0,0,1,1,2,75.0
2013,170000,1,0,0,2,1,3,75.0
2010,275000,0,0,0,3,0,3,100.0
2007,500000,0,0,0,3,1,3,100.0
2013,950000,0,0,0,2,1,2,150.0
2019,802999,0,0,0,1,1,0,75.0
2013,470000,0,0,0,1,1,3,75.0
2015,300000,1,0,0,1,1,1,50.0
2014,600000,0,0,0,1,1,3,100.0
2013,275000,0,0,0,1,1,3,75.0
2018,700000,0,0,0,1,1,0,75.0
2014,3250000,0,0,1,1,2,0,250.0
2020,800000,0,0,0,1,1,0,100.0
2014,2200000,0,0,1,1,2,1,175.0
2007,245000,0,0,0,2,1,3,100.0
2010,310000,0,0,0,2,1,3,100.0
2007,245000,0,0,0,2,1,3,100.0
2011,450000,1,0,0,1,1,3,75.0
2013,850000,0,0,1,2,1,2,150.0
2004,325000,1,0,1,3,1,3,150.0
2013,409999,0,0,0,3,1,3,75.0
2018,5500000,0,0,1,1,2,1,225.0
2015,1000000,0,0,0,1,1,2,125.0
2016,590000,0,0,0,2,1,0,75.0
2019,1200000,0,0,0,1,1,0,100.0
2008,175000,0,0,0,3,1,3,75.0
2011,300000,0,0,0,2,0,3,125.0
2017,2175000,0,0,1,1,1,1,175.0
2019,1110000,0,0,0,1,1,0,100.0
2000,150000,0,0,0,2,1,3,75.0
2013,325000,0,0,0,2,1,3,100.0
2010,325000,0,0,0,1,1,3,75.0
2008,280000,1,0,0,1,1,2,75.0
2016,765000,0,0,0,1,1,2,100.0
2014,640000,0,0,0,2,1,3,100.0
2007,65000,0,0,0,3,1,3,50.0
2007,195000,0,0,0,2,1,3,75.0
2017,295000,1,0,0,1,1,0,50.0
2012,625000,0,0,0,2,1,3,75.0
2009,160000,1,0,0,2,1,2,75.0
2015,330000,1,0,0,2,1,2,75.0
2010,180000,1,0,0,2,1,1,75.0
2011,300000,1,0,0,1,1,0,75.0
2007,250000,0,0,0,2,1,3,125.0
2018,350000,1,0,0,2,1,0,75.0
2016,650000,1,0,0,2,1,0,75.0
2015,380000,0,0,0,2,1,3,75.0
2014,360000,1,0,0,2,1,1,100.0
2012,385000,1,0,0,1,1,3,100.0
2012,590000,0,0,0,2,1,3,125.0
2013,750000,0,0,0,2,1,2,150.0
2011,254999,0,0,0,3,0,3,75.0
2015,499000,1,0,0,1,1,0,75.0
2018,730000,0,0,1,1,1,1,75.0
2016,650000,0,0,0,2,1,0,100.0
2012,220000,0,0,0,1,1,2,75.0
2004,110000,1,0,0,4,1,3,100.0
2009,152000,0,0,0,2,1,1,75.0
2014,415000,1,1,0,1,1,2,75.0
2015,475000,1,1,0,1,1,1,75.0
2017,525000,1,1,0,1,1,0,75.0
2015,365000,1,1,0,1,1,0,75.0
2011,375000,0,1,0,1,1,2,75.0
2018,765000,0,1,0,1,1,1,75.0
2019,770000,0,0,0,1,1,0,75.0
2018,350000,1,0,0,1,1,0,50.0
2015,875000,0,0,0,1,1,2,125.0
2014,780000,0,1,0,1,1,2,150.0
2018,990000,0,0,0,1,1,0,100.0
2019,800000,0,1,0,1,1,1,75.0
2012,350000,0,0,0,3,1,3,125.0
2013,325000,0,0,0,1,1,3,75.0
2013,360000,0,0,0,1,1,2,75.0
2010,148000,1,0,0,1,1,3,75.0
2017,670000,0,0,0,1,1,1,75.0
2014,430999,0,0,0,1,1,3,75.0
2017,260000,1,0,0,1,1,0,25.0
2012,70000,1,0,0,2,1,1,25.0
2019,300000,1,0,0,1,1,0,75.0
2011,150000,0,0,0,2,1,3,100.0
2010,260000,0,0,0,1,1,2,75.0
2018,700000,1,0,0,1,1,0,100.0
2012,415000,1,0,0,1,1,2,75.0
2008,260000,0,0,0,2,1,3,75.0
2011,70000,1,0,0,1,1,2,25.0
2015,515000,1,0,0,1,1,0,75.0
2016,803999,0,0,0,1,1,1,125.0
2007,275000,0,0,0,2,1,3,125.0
2017,934000,0,0,0,1,1,3,100.0
2007,210000,0,0,0,1,1,3,75.0
2011,650000,0,0,0,2,0,3,75.0
2012,550000,0,0,0,4,0,2,175.0
2010,285000,0,0,0,4,0,3,75.0
2015,700000,1,0,0,1,1,0,100.0
2016,525000,1,0,0,1,1,1,75.0
2011,250000,1,0,0,2,1,1,75.0
2015,575000,0,0,0,2,1,1,75.0
2018,540000,0,0,0,1,1,0,75.0
2012,560000,1,0,0,1,1,1,100.0
2012,380000,0,0,0,1,1,3,100.0
2011,240000,1,0,0,2,1,2,75.0
2012,300000,2,0,0,1,0,2,50.0
2018,280000,1,0,0,1,0,1,50.0
2011,350000,0,0,0,2,1,3,75.0
2014,110000,0,0,0,2,1,3,75.0
2018,980000,0,0,0,1,1,0,100.0
2018,969999,0,0,0,1,1,0,100.0
2016,357000,0,0,0,1,1,3,75.0
2014,280000,0,0,0,1,1,3,75.0
2012,430000,0,0,0,1,1,1,50.0
2016,525000,0,0,0,1,0,2,75.0
2018,500000,1,0,0,1,1,0,75.0
2019,1000000,0,0,0,1,1,1,125.0
2017,316000,1,0,0,1,1,0,50.0
2018,350000,1,0,0,1,1,1,50.0
2018,950000,0,0,0,1,1,0,100.0
2005,45000,1,0,0,2,1,1,25.0
2013,475000,0,0,0,1,1,2,50.0
2020,3200000,0,0,1,1,1,0,175.0
2016,600000,0,0,0,1,1,3,100.0
2014,430000,1,0,0,1,1,3,100.0
2015,965000,0,0,0,1,1,1,125.0
2013,700000,0,0,0,1,1,1,100.0
2012,250000,0,0,0,2,1,2,75.0
2013,680000,0,0,0,2,1,1,100.0
2018,500000,1,0,1,1,1,0,75.0
2013,420000,1,0,0,1,1,0,75.0
2017,290000,1,0,0,2,1,0,75.0
